model,light_strength,ambient_strength,psnr,psnr_std
CurtainVarAHangingCurtain02_2,4.0,0.15,19.612079780976984,3.142827882266412
CurtainVarAHangingCurtain02_2,2.5,0.02,15.8141119473645,1.8098157694093453
CurtainVarAHangingCurtain02_2,1.0,0.1,11.800419569419999,1.0145771390325156
CurtainVarAHangingCurtain02_2,1.5,0.2,13.874723437268802,1.3456397647056326
CurtainVarAHangingCurtain02_2,1.0,0.04,11.456039955526961,0.9691930750850666
CurtainVarAHangingCurtain02_2,3.0,0.03,17.244694389902293,2.306048824665691
CurtainVarAHangingCurtain02_2,2.0,0.15,15.082676564013067,1.6163111179439844
CurtainVarAHangingCurtain02_2,1.5,0.03,12.953324236591346,1.1427062780875128
CurtainVarAHangingCurtain02_2,4.0,0.1,19.509214172143242,3.142468659094483
CurtainVarAHangingCurtain02_2,3.5,0.25,19.31541168102613,3.091506480935514
CurtainVarAHangingCurtain02_2,5.0,0.05,19.395598426302524,2.6415517331485305
CurtainVarAHangingCurtain02_2,1.5,0.01,12.84162975964911,1.1217630746328247
CurtainVarAHangingCurtain02_2,1.0,0.25,12.628521311644857,1.154612641701168
CurtainVarAHangingCurtain02_2,2.5,0.01,15.758200975468247,1.7920403539938432
CurtainVarAHangingCurtain02_2,1.5,0.15,13.607032322842448,1.2816322585931874
CurtainVarAHangingCurtain02_2,4.0,0.05,19.38012538066834,3.1237094665636755
CurtainVarAHangingCurtain02_2,1.5,0.02,12.897790709062097,1.1321326609813949
CurtainVarAHangingCurtain02_2,1.0,0.03,11.397394517769328,0.9618065834323478
CurtainVarAHangingCurtain02_2,3.5,0.04,18.505420139745215,2.80892170663469
CurtainVarAHangingCurtain02_2,3.0,0.25,18.338233924227936,2.738736504110428
CurtainVarAHangingCurtain02_2,4.5,0.25,19.61050936757647,2.7320932360834322
CurtainVarAHangingCurtain02_2,1.0,0.2,12.356537000811404,1.1039806740788232
CurtainVarAHangingCurtain02_2,1.0,0.01,11.278639735039812,0.9479251531693296
CurtainVarAHangingCurtain02_2,3.5,0.2,19.15231765227405,3.0441225338483533
CurtainVarAHangingCurtain02_2,1.5,0.04,13.008874010648555,1.1534402142740074
CurtainVarAHangingCurtain02_2,1.0,0.15,12.081126696372085,1.0576946115502288
CurtainVarAHangingCurtain02_2,2.0,0.04,14.485845121388087,1.4464132173405906
CurtainVarAHangingCurtain02_2,5.0,0.01,19.420960974286995,2.7147473600365077
CurtainVarAHangingCurtain02_2,2.0,0.05,14.540745296984658,1.4611715520972992
CurtainVarAHangingCurtain02_2,2.0,0.01,14.320066198045648,1.4035245717628633
CurtainVarAHangingCurtain02_2,3.5,0.1,18.769094902879953,2.909528432093495
CurtainVarAHangingCurtain02_2,4.5,0.1,19.664828822012854,2.9796412143462367
CurtainVarAHangingCurtain02_2,2.5,0.03,15.869478608118367,1.8279775629472004
CurtainVarAHangingCurtain02_2,2.0,0.25,15.61538662670379,1.7843192978826763
CurtainVarAHangingCurtain02_2,4.0,0.04,19.350944471298305,3.1180742162064705
CurtainVarAHangingCurtain02_2,3.0,0.15,17.861776252583233,2.5476345658414243
CurtainVarAHangingCurtain02_2,4.0,0.25,19.74584766265481,3.0923635123896607
CurtainVarAHangingCurtain02_2,4.5,0.02,19.615993275746195,3.0686887238475435
CurtainVarAHangingCurtain02_2,5.0,0.1,19.34668819505282,2.5455527071702435
CurtainVarAHangingCurtain02_2,3.5,0.05,18.551037019427184,2.826598520244065
CurtainVarAHangingCurtain02_2,2.5,0.25,17.042671357971464,2.248491548994727
CurtainVarAHangingCurtain02_2,1.5,0.25,14.140905976172263,1.413756061496172
CurtainVarAHangingCurtain02_2,4.5,0.01,19.604351315257762,3.076819151819909
CurtainVarAHangingCurtain02_2,4.5,0.05,19.64217654556365,3.039634446580437
CurtainVarAHangingCurtain02_2,3.0,0.05,17.35111586853459,2.3466342793752157
CurtainVarAHangingCurtain02_2,2.5,0.15,16.518451755086723,2.0522459156038506
CurtainVarAHangingCurtain02_2,2.0,0.1,14.813194522024364,1.5371169440332257
CurtainVarAHangingCurtain02_2,2.5,0.04,15.924598381759798,1.8459828371246652
CurtainVarAHangingCurtain02_2,3.0,0.2,18.104701106117822,2.6452256921228066
CurtainVarAHangingCurtain02_2,1.5,0.05,13.064242501356398,1.1642773967730025
CurtainVarAHangingCurtain02_2,2.0,0.03,14.43071607467067,1.4321537590491962
CurtainVarAHangingCurtain02_2,5.0,0.25,19.129953556828763,2.251160301260594
CurtainVarAHangingCurtain02_2,4.5,0.15,19.66508604082762,2.9071406351256837
CurtainVarAHangingCurtain02_2,5.0,0.02,19.415870154064788,2.6966979374912214
CurtainVarAHangingCurtain02_2,2.0,0.02,14.375361911487044,1.4177459098611365
CurtainVarAHangingCurtain02_2,4.5,0.2,19.64580453572786,2.823443518304014
CurtainVarAHangingCurtain02_2,5.0,0.04,19.40317189540198,2.6600269601354674
CurtainVarAHangingCurtain02_2,2.5,0.1,16.250516152084778,1.9565752646522332
CurtainVarAHangingCurtain02_2,3.0,0.02,17.191004994349548,2.2859473232493737
CurtainVarAHangingCurtain02_2,4.0,0.02,19.28943473701509,3.104062957792275
DisplayDragon,4.0,0.03,16.500088129999767,0.6551383128165288
DisplayDragon,3.0,0.1,17.45111543835667,0.5898649392436199
DisplayDragon,2.0,0.2,18.933727223724603,0.7528484863415192
DisplayDragon,3.5,0.15,17.307946659561907,0.423071437959895
DisplayDragon,3.5,0.03,16.697758817335433,0.7256050999689001
DisplayDragon,5.0,0.2,16.851802939112467,0.47524254694000856
DisplayDragon,1.0,0.05,11.390422712905206,0.5236580025903894
DisplayDragon,2.5,0.2,18.27769743162515,0.4750468566156956
DisplayDragon,4.5,0.04,16.442066805680632,0.5932480341148267
DisplayDragon,3.5,0.01,16.465105468324996,0.8415149506376011
DisplayDragon,3.5,0.02,16.59598024827474,0.7770991371081778
DisplayDragon,3.0,0.01,16.712888653144176,1.0282408073408038
DisplayDragon,2.5,0.05,17.523385847720068,1.0670200434846997
DisplayDragon,4.5,0.03,16.366765708620374,0.6220535641485291
DisplayDragon,4.0,0.2,17.177295976785935,0.4321699989530312
DisplayDragon,3.0,0.04,17.063308418034154,0.837835188987592
DisplayDragon,1.0,0.02,10.799813946273742,0.519388337930175
DisplayDragon,5.0,0.03,16.267097112485494,0.6067104433291549
DisplayDragon,1.5,0.1,15.960393780204589,1.0192208680487171
DisplayDragon,5.0,0.15,16.76201300701103,0.48015060700496154
DisplayDragon,4.0,0.01,16.281778402487966,0.7515946093362174
DisplayDragon,4.0,0.15,17.070575354768245,0.44622750894003876
DisplayDragon,2.5,0.02,17.156747263849773,1.2327928108363457
DisplayDragon,1.0,0.1,12.346089050238518,0.5450800436702633
DisplayDragon,1.5,0.2,17.979550336569098,1.0482517650933838
DisplayDragon,1.0,0.04,11.196766118695377,0.5211243186053384
DisplayDragon,3.0,0.03,16.968344718740287,0.8924553339459118
DisplayDragon,2.0,0.15,18.59925756555555,0.9456766084948826
DisplayDragon,1.5,0.03,14.418452690764877,0.9824771799660823
DisplayDragon,4.0,0.1,16.906058389699957,0.4915510207542467
DisplayDragon,3.5,0.25,17.491261494186304,0.38660048596219476
DisplayDragon,5.0,0.05,16.39947417686827,0.5619489011583712
DisplayDragon,1.5,0.01,13.924916903574843,0.987092323248971
DisplayDragon,1.0,0.25,15.29550569082267,0.6585900513382429
DisplayDragon,2.5,0.01,16.98195594831373,1.3027842905269627
DisplayDragon,1.5,0.15,17.00150071288928,1.0463679982324134
DisplayDragon,4.0,0.05,16.649897714979552,0.5905572172421513
DisplayDragon,1.5,0.02,14.179793022799018,0.9824375492650017
DisplayDragon,1.0,0.03,11.000514458334653,0.5194817348355876
DisplayDragon,3.5,0.04,16.78351115266934,0.6813913272454009
DisplayDragon,3.0,0.25,17.843523790742147,0.32695156844252143
DisplayDragon,4.5,0.25,17.054595284451633,0.4585830505839203
DisplayDragon,1.0,0.2,14.288962401802555,0.6142454287641812
DisplayDragon,1.0,0.01,10.590098269379112,0.5216507529540481
DisplayDragon,3.5,0.2,17.422374471823865,0.3907091488028994
DisplayDragon,1.5,0.04,14.648940546215627,0.9849601071776083
DisplayDragon,1.0,0.15,13.307467232056208,0.5759024193426798
DisplayDragon,2.0,0.04,17.155345432448705,1.335479859497216
DisplayDragon,5.0,0.01,16.0707739053521,0.6802919894671081
DisplayDragon,2.0,0.05,17.33806704839469,1.3060645591673572
DisplayDragon,2.0,0.01,16.49151109585741,1.4302275123346095
DisplayDragon,3.5,0.1,17.132184392898377,0.5008609120782767
DisplayDragon,4.5,0.1,16.74576420978515,0.49444113824811087
DisplayDragon,2.5,0.03,17.297316200018354,1.1730239019592033
DisplayDragon,2.0,0.25,19.116658675398163,0.5804764838472749
DisplayDragon,4.0,0.04,16.580242818359345,0.620251194768329
DisplayDragon,3.0,0.15,17.646376314363287,0.45204121247091317
DisplayDragon,4.0,0.25,17.241767996898105,0.4333495448173493
DisplayDragon,4.5,0.02,16.276740872512633,0.657740895061679
DisplayDragon,5.0,0.1,16.621793916242993,0.5020931230501046
DisplayDragon,3.5,0.05,16.857989236463855,0.6425458386774294
DisplayDragon,2.5,0.25,18.347988308684968,0.36062109799899605
DisplayDragon,1.5,0.25,18.84465103041967,1.0002329036182942
DisplayDragon,4.5,0.01,16.16001154908511,0.7051770288311107
DisplayDragon,4.5,0.05,16.507327583392755,0.5692983227662173
DisplayDragon,3.0,0.05,17.146031278521708,0.7883058163647392
DisplayDragon,2.5,0.15,18.143793211438798,0.6399739585747432
DisplayDragon,2.0,0.1,18.082733908268473,1.1397868791059311
DisplayDragon,2.5,0.04,17.417641303069058,1.1182488731755524
DisplayDragon,3.0,0.2,17.771325917634876,0.3662241042026024
DisplayDragon,1.5,0.05,14.874260398780299,0.989142303044756
DisplayDragon,2.0,0.03,16.95766974840725,1.3646828949487644
DisplayDragon,5.0,0.25,16.90579701011452,0.47645909305521034
DisplayDragon,4.5,0.15,16.897551134317162,0.46431124568242027
DisplayDragon,5.0,0.02,16.181912340417533,0.6378811264842442
DisplayDragon,2.0,0.02,16.740444644536183,1.395116046849487
DisplayDragon,4.5,0.2,16.995554543218265,0.45674999775205616
DisplayDragon,5.0,0.04,16.338141931554667,0.5820396458964292
DisplayDragon,2.5,0.1,17.91072808167187,0.8382875585865601
DisplayDragon,3.0,0.02,16.85604026243076,0.9540765730990375
DisplayDragon,4.0,0.02,16.40471320914161,0.6971589968560653
DisplayWolf,4.0,0.03,14.98784181374117,0.6779003088228459
DisplayWolf,3.0,0.1,19.289253446748674,1.114595457075623
DisplayWolf,2.0,0.2,22.721352316022113,0.7033467351253867
DisplayWolf,3.5,0.15,15.775508164082265,0.7503602552243025
DisplayWolf,3.5,0.03,16.955640689807684,1.0554394112631154
DisplayWolf,5.0,0.2,12.774133557115999,0.3331291734844952
DisplayWolf,1.0,0.05,11.078744852297202,0.4180986388545553
DisplayWolf,2.5,0.2,21.417649092218042,1.0498884862404203
DisplayWolf,4.5,0.04,13.736346198395921,0.4156076972630268
DisplayWolf,3.5,0.01,17.04292883901028,1.1223960441684901
DisplayWolf,3.5,0.02,17.013812646233156,1.086806061901196
DisplayWolf,3.0,0.01,19.807951706050506,1.3645818937963092
DisplayWolf,2.5,0.05,21.652479937859297,0.8962628024468545
DisplayWolf,4.5,0.03,13.771476211421055,0.41551705075560574
DisplayWolf,4.0,0.2,13.846980939732338,0.4203691003477888
DisplayWolf,3.0,0.04,19.871970865654973,1.2527667454058935
DisplayWolf,1.0,0.02,10.480304135740395,0.41214921295711304
DisplayWolf,5.0,0.03,13.08280314877941,0.3918387277363708
DisplayWolf,1.5,0.1,15.941865642691045,0.5514239417160001
DisplayWolf,5.0,0.15,12.87888848490264,0.35916512775976284
DisplayWolf,4.0,0.01,15.05944759873943,0.7288757743450109
DisplayWolf,4.0,0.15,14.188500148767115,0.46493685121946615
DisplayWolf,2.5,0.02,20.90961434301012,0.9599521074989379
DisplayWolf,1.0,0.1,12.056155894124796,0.41693174202709093
DisplayWolf,1.5,0.2,18.47531267179899,0.5238825117139648
DisplayWolf,1.0,0.04,10.881463737517098,0.417201221596279
DisplayWolf,3.0,0.03,19.896107192433867,1.2819193301577123
DisplayWolf,2.0,0.15,21.721358389342683,0.7400463384714394
DisplayWolf,1.5,0.03,14.220822628970856,0.5273926957749989
DisplayWolf,4.0,0.1,14.539685731433664,0.5372682647179291
DisplayWolf,3.5,0.25,14.766979259568668,0.5457140031353529
DisplayWolf,5.0,0.05,13.059967471771298,0.3948383992608601
DisplayWolf,1.5,0.01,13.704631831720747,0.5085922737697293
DisplayWolf,1.0,0.25,15.111843323579137,0.3472565175435947
DisplayWolf,2.5,0.01,20.557759484341965,1.0066110593614133
DisplayWolf,1.5,0.15,17.193203280917622,0.5481592432790426
DisplayWolf,4.0,0.05,14.874937738088684,0.6330092713818966
DisplayWolf,1.5,0.02,13.968386453588542,0.5193990974890715
DisplayWolf,1.0,0.03,10.682307361100966,0.41557269804052926
DisplayWolf,3.5,0.04,16.882096014552488,1.0262943824733746
DisplayWolf,3.0,0.25,16.93038258559594,0.8038551637515213
DisplayWolf,4.5,0.25,12.93262184273919,0.3666618318239471
DisplayWolf,1.0,0.2,14.061705305403768,0.38235129519234096
DisplayWolf,1.0,0.01,10.271641099177629,0.4060511068113883
DisplayWolf,3.5,0.2,15.257225854849386,0.6426532591765655
DisplayWolf,1.5,0.04,14.468873149073369,0.5338658003887069
DisplayWolf,1.0,0.15,13.04645067245616,0.40426526451443623
DisplayWolf,2.0,0.04,18.54432638544956,0.7654367257931429
DisplayWolf,5.0,0.01,13.083409948878412,0.3776302549872856
DisplayWolf,2.0,0.05,18.86241919267504,0.7724675750259091
DisplayWolf,2.0,0.01,17.517973077640338,0.7392408706106133
DisplayWolf,3.5,0.1,16.30506854258462,0.8689073613716132
DisplayWolf,4.5,0.1,13.479803266087737,0.4253917525257839
DisplayWolf,2.5,0.03,21.19741596605873,0.9293685915566318
DisplayWolf,2.0,0.25,23.159038723880688,0.8320223343953019
DisplayWolf,4.0,0.04,14.93434334064096,0.6549581129711631
DisplayWolf,3.0,0.15,18.537181667062427,1.0058791444893571
DisplayWolf,4.0,0.25,13.527843381649816,0.4012914685755878
DisplayWolf,4.5,0.02,13.800263559063747,0.41627020785275176
DisplayWolf,5.0,0.1,12.976647822042699,0.38268397883345623
DisplayWolf,3.5,0.05,16.79806128498226,0.9983883288359529
DisplayWolf,2.5,0.25,20.47709484882447,0.9848439672941324
DisplayWolf,1.5,0.25,19.75563051229802,0.48869781173497207
DisplayWolf,4.5,0.01,13.816180246993037,0.4176852638153862
DisplayWolf,4.5,0.05,13.69719540727695,0.41636476399840505
DisplayWolf,3.0,0.05,19.818884564320086,1.2272713325991926
DisplayWolf,2.5,0.15,22.085821769938033,1.0343206370628004
DisplayWolf,2.0,0.1,20.376910711530847,0.7817674585738358
DisplayWolf,2.5,0.04,21.443159220704253,0.9085818262805371
DisplayWolf,3.0,0.2,17.724213085722635,0.9014851116103405
DisplayWolf,1.5,0.05,14.714444286048021,0.539074972085177
DisplayWolf,2.0,0.03,18.218161033981122,0.75711541083881
DisplayWolf,5.0,0.25,12.666958218897758,0.30861601862333155
DisplayWolf,4.5,0.15,13.268287955673205,0.4233066675005133
DisplayWolf,5.0,0.02,13.088119786325857,0.38690750526184503
DisplayWolf,2.0,0.02,17.880489009985745,0.7480532328966167
DisplayWolf,4.5,0.2,13.086693538568033,0.4001897109979949
DisplayWolf,5.0,0.04,13.072839896874461,0.3942611954268836
DisplayWolf,2.5,0.1,22.226759893256137,0.9373925288224272
DisplayWolf,3.0,0.02,19.88278731372058,1.3169766007798864
DisplayWolf,4.0,0.02,15.03251495184521,0.7023098415504905
Donut_B,4.0,0.03,17.68703882729494,0.6032456203318981
Donut_B,3.0,0.1,21.016599851293964,0.8309568117089381
Donut_B,2.0,0.2,23.5224127119961,0.7677912910140376
Donut_B,3.5,0.15,18.36599312821601,0.64652791656099
Donut_B,3.5,0.03,19.471284338650413,0.8163151846235123
Donut_B,5.0,0.2,14.996352428722583,0.25113737669871516
Donut_B,1.0,0.05,11.946033428784016,0.4030456961054214
Donut_B,2.5,0.2,22.366473736531965,0.7042111803305935
Donut_B,4.5,0.04,16.40414710197149,0.39618237761006597
Donut_B,3.5,0.01,19.642342799617968,0.8344004100040997
Donut_B,3.5,0.02,19.558739697572,0.8257937843817511
Donut_B,3.0,0.01,21.71707454471511,0.6776967276217437
Donut_B,2.5,0.05,22.91808713586255,0.3766822086138346
Donut_B,4.5,0.03,16.454168681533115,0.4067426341559105
Donut_B,4.0,0.2,16.580876656240022,0.3846688100701812
Donut_B,3.0,0.04,21.541314417646564,0.7617514566031355
Donut_B,1.0,0.02,11.399672817133517,0.3900183511157997
Donut_B,5.0,0.03,15.592473625842137,0.2890524994400298
Donut_B,1.5,0.1,17.083281006348585,0.8170978940461715
Donut_B,5.0,0.15,15.162645991813331,0.25199469634198224
Donut_B,4.0,0.01,17.823063300727306,0.6335136523652601
Donut_B,4.0,0.15,16.88470761264214,0.4395741329838489
Donut_B,2.5,0.02,22.681650516051715,0.5702513107007285
Donut_B,1.0,0.1,12.874556340109512,0.4349711071696108
Donut_B,1.5,0.2,19.580056803221787,0.9992948305540226
Donut_B,1.0,0.04,11.763326840273436,0.39819994080489035
Donut_B,3.0,0.03,21.60921528409262,0.7375868824204247
Donut_B,2.0,0.15,22.813592463028684,1.0234330152567512
Donut_B,1.5,0.03,15.480683708815988,0.7237371996669358
Donut_B,4.0,0.1,17.20910613684283,0.5037345108202734
Donut_B,3.5,0.25,17.52875536057954,0.49346914408843495
Donut_B,5.0,0.05,15.518632139835114,0.2791424940548855
Donut_B,1.5,0.01,15.040878539010084,0.7031245564204693
Donut_B,1.0,0.25,15.906924879947969,0.6081396729566324
Donut_B,2.5,0.01,22.56919812763029,0.6494874048871909
Donut_B,1.5,0.15,18.302532358613956,0.9030023307061923
Donut_B,4.0,0.05,17.548992226017777,0.5739832204855481
Donut_B,1.5,0.02,15.260152891695318,0.7131032304453455
Donut_B,1.0,0.03,11.581288594504159,0.39391135213559964
Donut_B,3.5,0.04,19.381568134094415,0.8057288762366585
Donut_B,3.0,0.25,19.38003826834015,0.6846414444529934
Donut_B,4.5,0.25,15.455411364526404,0.26246960287499416
Donut_B,1.0,0.2,14.845289034006859,0.5363925657577722
Donut_B,1.0,0.01,11.21819623358053,0.3866997783437648
Donut_B,3.5,0.2,17.932340390202267,0.5672854324437167
Donut_B,1.5,0.04,15.702830602089733,0.7350542549714649
Donut_B,1.0,0.15,13.83755578073594,0.47897353150835886
Donut_B,2.0,0.04,20.29065620086093,1.2272038264733376
Donut_B,5.0,0.01,15.665524817741272,0.3009982974268981
Donut_B,2.0,0.05,20.546717666273768,1.2271643643386763
Donut_B,2.0,0.01,19.508280876686733,1.2136729803785125
Donut_B,3.5,0.1,18.82445211667135,0.7249674188125639
Donut_B,4.5,0.1,16.11019287730453,0.3403517988367198
Donut_B,2.5,0.03,22.776305297562637,0.49616096849357255
Donut_B,2.0,0.25,23.792713360900233,0.5334436837766595
Donut_B,4.0,0.04,17.61804533443165,0.5885370149644634
Donut_B,3.0,0.15,20.48995160578241,0.8150933909018223
Donut_B,4.0,0.25,16.29862877149674,0.33975909262482723
Donut_B,4.5,0.02,16.504193732174006,0.41765952350476643
Donut_B,5.0,0.1,15.337094652600229,0.26108813548310716
Donut_B,3.5,0.05,19.29027673743149,0.7941982596585124
Donut_B,2.5,0.25,21.797086374292608,0.7455911131759972
Donut_B,1.5,0.25,20.885416085519307,1.0882416352456976
Donut_B,4.5,0.01,16.553549096925344,0.4292323769199978
Donut_B,4.5,0.05,16.354276612289983,0.3860501745545133
Donut_B,3.0,0.05,21.466677851942414,0.7818683775150062
Donut_B,2.5,0.15,22.804341427861253,0.5784009307268567
Donut_B,2.0,0.1,21.77200779003592,1.1797686812213304
Donut_B,2.5,0.04,22.854803820173437,0.4303707073593641
Donut_B,3.0,0.2,19.934428408102917,0.7600521034473001
Donut_B,1.5,0.05,15.927059323644418,0.7470664069390685
Donut_B,2.0,0.03,20.0323608959284,1.2247000165265305
Donut_B,5.0,0.25,14.838630086581507,0.25714650882066964
Donut_B,4.5,0.15,15.878056323118447,0.3040328490095955
Donut_B,5.0,0.02,15.62930405587748,0.2946701984166914
Donut_B,2.0,0.02,19.77180961709678,1.2202144974924407
Donut_B,4.5,0.2,15.659855791689784,0.2780042780187557
Donut_B,5.0,0.04,15.555521684473684,0.2838486584677946
Donut_B,2.5,0.1,23.01758188130965,0.38220172700711835
Donut_B,3.0,0.02,21.668494510143788,0.7096562828158559
Donut_B,4.0,0.02,17.7556337603473,0.6181531815423587
Figurine,4.0,0.03,19.09072405161884,0.6237400402525388
Figurine,3.0,0.1,19.07760983551707,0.4713492237132672
Figurine,2.0,0.2,17.42218715485813,0.34081892927325347
Figurine,3.5,0.15,19.437522991572404,0.4932156063806891
Figurine,3.5,0.03,19.155256849557322,0.6216349661644083
Figurine,5.0,0.2,17.759552458298792,0.3162614997096976
Figurine,1.0,0.05,11.515104283627279,0.16998000547130715
Figurine,2.5,0.2,18.727786270808974,0.3729432281542131
Figurine,4.5,0.04,18.675980409701257,0.5394295668924752
Figurine,3.5,0.01,19.02950605651908,0.676748798930268
Figurine,3.5,0.02,19.100219949891848,0.6451982889351519
Figurine,3.0,0.01,18.526554420330022,0.5984921891594277
Figurine,2.5,0.05,17.778919941298284,0.42378384782801953
Figurine,4.5,0.03,18.665376375886847,0.5582889243870288
Figurine,4.0,0.2,19.097019076660587,0.45768254323031843
Figurine,3.0,0.04,18.76409341524958,0.5338414060555811
Figurine,1.0,0.02,11.15870487933906,0.1911085803160566
Figurine,5.0,0.03,18.041521797830605,0.45892560205231503
Figurine,1.5,0.1,14.52655170921867,0.20841246412106615
Figurine,5.0,0.15,17.879048916752268,0.3407541506299355
Figurine,4.0,0.01,19.005440987038167,0.6803495097426193
Figurine,4.0,0.15,19.15508071585318,0.48559685079564446
Figurine,2.5,0.02,17.507317564631446,0.45616990567847143
Figurine,1.0,0.1,12.086801256223643,0.14877819188313832
Figurine,1.5,0.2,15.547632312148078,0.2844377621978204
Figurine,1.0,0.04,11.397895833024103,0.1763775169295574
Figurine,3.0,0.03,18.69536282273375,0.5503676732302026
Figurine,2.0,0.15,17.044658900229653,0.32745483475862375
Figurine,1.5,0.03,13.739531356452847,0.19264061612740427
Figurine,4.0,0.1,19.17526311389591,0.525462538030846
Figurine,3.5,0.25,19.43727153803409,0.45328906415173553
Figurine,5.0,0.05,18.038420194602757,0.42737334676009475
Figurine,1.5,0.01,13.49415876775864,0.2021609849171358
Figurine,1.0,0.25,13.710902762292466,0.21527158914332797
Figurine,2.5,0.01,17.39964681195619,0.47509182932511274
Figurine,1.5,0.15,15.051720572355952,0.2428810454451037
Figurine,4.0,0.05,19.136012707389447,0.5867762048177856
Figurine,1.5,0.02,13.619281409110945,0.1959742653077955
Figurine,1.0,0.03,11.279301583581182,0.1834089316332401
Figurine,3.5,0.04,19.200995445854133,0.6024028589707763
Figurine,3.0,0.25,19.469335594908483,0.410786328017387
Figurine,4.5,0.25,18.361145641722675,0.37411196930982116
Figurine,1.0,0.2,13.183437811348558,0.17477407879082735
Figurine,1.0,0.01,11.034945589958207,0.1996416652061265
Figurine,3.5,0.2,19.455533501150903,0.46958308209022875
Figurine,1.5,0.04,13.856950924207094,0.19119850175592196
Figurine,1.0,0.15,12.641908354278454,0.15023250951790762
Figurine,2.0,0.04,16.044967995678196,0.31311019758849123
Figurine,5.0,0.01,18.01322998019294,0.5072392922615224
Figurine,2.0,0.05,16.148117988403268,0.3117274967683807
Figurine,2.0,0.01,15.705247852328677,0.3297659327083536
Figurine,3.5,0.1,19.372556728126902,0.5286218642896597
Figurine,4.5,0.1,18.655445506508094,0.4644694441454591
Figurine,2.5,0.03,17.603977531701265,0.4426877316190773
Figurine,2.0,0.25,17.760358564595826,0.35402149662577403
Figurine,4.0,0.04,19.11660231404891,0.6038117171603085
Figurine,3.0,0.15,19.25843847455546,0.44152982628448256
Figurine,4.0,0.25,19.011100747551954,0.43713619100989803
Figurine,4.5,0.02,18.646594647344653,0.5813277125385268
Figurine,5.0,0.1,17.977649333328504,0.37503553814278306
Figurine,3.5,0.05,19.23997166097675,0.5861068522944438
Figurine,2.5,0.25,18.94093817918197,0.3668169995582262
Figurine,1.5,0.25,16.00987932753378,0.32590507177259015
Figurine,4.5,0.01,18.613710165892456,0.6117893954566691
Figurine,4.5,0.05,18.680832606589384,0.5232138429077533
Figurine,3.0,0.05,18.82651287375213,0.5199466512321763
Figurine,2.5,0.15,18.466983289933857,0.382208914406994
Figurine,2.0,0.1,16.623231399280087,0.3160577805442486
Figurine,2.5,0.04,17.693905267852532,0.4322962813978802
Figurine,3.0,0.2,19.386427948595504,0.42221743682112745
Figurine,1.5,0.05,13.972218419119539,0.19131967428158347
Figurine,2.0,0.03,15.937822144731815,0.31577741937678944
Figurine,5.0,0.25,17.626583820903864,0.2980147031797149
Figurine,4.5,0.15,18.582185320552952,0.42527898341257303
Figurine,5.0,0.02,18.03354376182809,0.4796518648465637
Figurine,2.0,0.02,15.825585822636834,0.3208431181552917
Figurine,4.5,0.2,18.48102226512358,0.39654653796570416
Figurine,5.0,0.04,18.042434641924356,0.4419658519155592
Figurine,2.5,0.1,18.154063210923233,0.3968389783887815
Figurine,3.0,0.02,18.618079385351514,0.5707459587490115
Figurine,4.0,0.02,19.055843131403595,0.6481004246253751
HugeBookishDragon_1,4.0,0.03,16.334877030372752,0.5286687358336959
HugeBookishDragon_1,3.0,0.1,19.9991661507825,0.5718679908882214
HugeBookishDragon_1,2.0,0.2,21.182640882554495,0.570111964342437
HugeBookishDragon_1,3.5,0.15,17.332475759155336,0.5135760382786297
HugeBookishDragon_1,3.5,0.03,18.268334071341584,0.5908741043707905
HugeBookishDragon_1,5.0,0.2,13.054512549343746,0.26338793037893227
HugeBookishDragon_1,1.0,0.05,12.634525205426204,0.24887569448985522
HugeBookishDragon_1,2.5,0.2,21.18877589313867,0.6342568285820314
HugeBookishDragon_1,4.5,0.04,14.79341319373265,0.4396674826645011
HugeBookishDragon_1,3.5,0.01,18.306950386560224,0.6228344428129943
HugeBookishDragon_1,3.5,0.02,18.299891321461907,0.6042821805183233
HugeBookishDragon_1,3.0,0.01,20.11672437764691,0.6718402874690623
HugeBookishDragon_1,2.5,0.05,20.982631024401954,0.6148334337145516
HugeBookishDragon_1,4.5,0.03,14.836165570362889,0.44681566971017694
HugeBookishDragon_1,4.0,0.2,15.170213582124077,0.4102879929805603
HugeBookishDragon_1,3.0,0.04,20.244781795057825,0.6083842772577845
HugeBookishDragon_1,1.0,0.02,12.138527598654766,0.23286828815404206
HugeBookishDragon_1,5.0,0.03,13.739875061786469,0.36271114981483865
HugeBookishDragon_1,1.5,0.1,16.709786401380693,0.3346934932005357
HugeBookishDragon_1,5.0,0.15,13.263659044713435,0.29159672016464777
HugeBookishDragon_1,4.0,0.01,16.404901633623883,0.5502040647529738
HugeBookishDragon_1,4.0,0.15,15.530867016545693,0.4426130419750434
HugeBookishDragon_1,2.5,0.02,20.532181088075813,0.6372041989301626
HugeBookishDragon_1,1.0,0.1,13.426742933282512,0.26106192979432474
HugeBookishDragon_1,1.5,0.2,18.386409650349762,0.3404648710554428
HugeBookishDragon_1,1.0,0.04,12.471719167836612,0.24508657495299896
HugeBookishDragon_1,3.0,0.03,20.233239611485587,0.6223733960155219
HugeBookishDragon_1,2.0,0.15,20.638083587055235,0.5219625363467109
HugeBookishDragon_1,1.5,0.03,15.442733898804317,0.30747364419750417
HugeBookishDragon_1,4.0,0.1,15.891433365062364,0.47604207082681316
